Geographic Area Name (NAME),"Area (Land, in square meters) (AREALAND)","Area (Water, in square meters) (AREAWATR)","Area (Land, in square miles) (AREALAND_SQMI)","Area (Water, in square miles) (AREAWATR_SQMI)",Latitude,Longitude
Census Tract 4426.02; Alameda County; California,"1,321,053",0,0.51,0,37.5481936,−122.0049837
Census Tract 4427; Alameda County; California,"1,234,016",0,0.476,0,37.5371513,−122.0081095
Census Tract 4428; Alameda County; California,"1,278,646",0,0.494,0,37.5293619,−121.9931002
Census Tract 4429; Alameda County; California,"2,066,523",0,0.798,0,37.5184093,−121.9748369
Census Tract 4430.01; Alameda County; California,"768,730",0,0.297,0,37.5184218,−121.9515237
Census Tract 4430.02; Alameda County; California,"1,580,322",0,0.61,0,37.5168344,−121.9605916
Census Tract 4431.02; Alameda County; California,"2,367,415",0,0.914,0,37.5072245,−121.9271486
Census Tract 4431.03; Alameda County; California,"16,687,127",0,6.443,0,37.5270917,−121.9015820
Census Tract 4431.04; Alameda County; California,"1,847,039",0,0.713,0,37.5313774,−121.9266867
Census Tract 4431.05; Alameda County; California,"3,289,426",0,1.27,0,37.5218355,−121.9322560
Census Tract 4432; Alameda County; California,"14,504,924",0,5.6,0,37.4877231,−121.8955045
Census Tract 4433.01; Alameda County; California,"1,556,745",0,0.601,0,37.4707721,−121.9130472
Census Tract 4433.21; Alameda County; California,"558,876",0,0.216,0,37.4902703,−121.9242859
Census Tract 4433.22; Alameda County; California,"1,148,269",0,0.443,0,37.4829831,−121.9198352
Census Tract 4441; Alameda County; California,"2,955,571","60,526",1.141,0.023,37.550978,−122.0361606
Census Tract 4442; Alameda County; California,"2,069,720",0,0.799,0,37.5425433,−122.0457280
Census Tract 4443.01; Alameda County; California,"2,576,475",0,0.995,0,37.536519,−122.0571016
Census Tract 4443.03; Alameda County; California,"5,643,025",0,2.179,0,37.5249502,−122.0812538
Census Tract 4443.04; Alameda County; California,"16,787,479",0,6.482,0,37.508137,−122.0358825
Census Tract 4444; Alameda County; California,"1,027,755",0,0.397,0,37.5362315,−122.0353380
Census Tract 4445; Alameda County; California,"1,959,283",0,0.756,0,37.5342653,−122.0273658
Census Tract 4446.01; Alameda County; California,"3,055,836",0,1.18,0,37.5270567,−122.0162477
Census Tract 4446.02; Alameda County; California,"5,618,904",0,2.169,0,37.5116224,−122.0028758
Census Tract 4501.01; Alameda County; California,"1,811,639",0,0.699,0,37.7050855,−121.8851378
Census Tract 4501.02; Alameda County; California,"9,587,788",0,3.702,0,37.7208227,−121.8911768
Census Tract 4502; Alameda County; California,"1,612,601",0,0.623,0,37.7224277,−121.9154123
Census Tract 4503; Alameda County; California,"3,133,641",0,1.21,0,37.7106517,−121.9177272
Census Tract 4504; Alameda County; California,"3,148,410",0,1.216,0,37.7126655,−121.9324172
Census Tract 4505.01; Alameda County; California,"1,162,383",0,0.449,0,37.7068496,−121.9419577
Census Tract 4505.02; Alameda County; California,"11,295,331",0,4.361,0,37.7102505,−121.9676415
Census Tract 4506.01; Alameda County; California,"50,094,583",0,19.342,0,37.653267,−121.9307573
Census Tract 4506.03; Alameda County; California,"3,918,835",0,1.513,0,37.6888372,−121.9106075
Census Tract 4506.04; Alameda County; California,"2,113,004",0,0.816,0,37.6811898,−121.8865528
Census Tract 4506.05; Alameda County; California,"1,770,810",0,0.684,0,37.6721104,−121.8819955
Census Tract 4506.06; Alameda County; California,"2,028,174",0,0.783,0,37.6694706,−121.8997590
Census Tract 4506.07; Alameda County; California,"4,742,197",0,1.831,0,37.6571981,−121.8877285
Census Tract 4506.08; Alameda County; California,"3,513,932",0,1.357,0,37.6564813,−121.9043199
Census Tract 4506.09; Alameda County; California,"2,688,381",0,1.038,0,37.6891989,−121.9239700
Census Tract 4507.01; Alameda County; California,"263,547,378","3,630,169",101.756,1.402,37.5511338,−121.8054596
Census Tract 4507.41; Alameda County; California,"2,182,370",0,0.843,0,37.6602378,−121.8650769
Census Tract 4507.42; Alameda County; California,"7,245,749","849,637",2.798,0.328,37.6677204,−121.8281073
Census Tract 4507.43; Alameda County; California,"4,278,807",0,1.652,0,37.6930411,−121.8924273
Census Tract 4507.44; Alameda County; California,"2,626,683",0,1.014,0,37.6969031,−121.8651217
Census Tract 4507.45; Alameda County; California,"5,341,893","1,969,293",2.063,0.76,37.6803328,−121.8519308
Census Tract 4507.46; Alameda County; California,"1,733,950",0,0.669,0,37.6736928,−121.8685808
Census Tract 4507.50; Alameda County; California,"1,682,950",0,0.65,0,37.7054323,−121.8611962
Census Tract 4507.51; Alameda County; California,"10,011,414",0,3.865,0,37.7164128,−121.8428623
Census Tract 4507.52; Alameda County; California,"17,396,450",0,6.717,0,37.7409198,−121.8239920
Census Tract 4511.02; Alameda County; California,"4,513,799","261,456",1.743,0.101,37.6506863,−121.7861589
Census Tract 4511.03; Alameda County; California,"60,250,500",0,23.263,0,37.6388221,−121.7290430
Census Tract 4511.04; Alameda County; California,"492,034,442","5,503,316",189.976,2.125,37.6343064,−121.6163068
Census Tract 4512.01; Alameda County; California,"3,662,205","9,862",1.414,0.004,37.7127935,−121.7417475
Census Tract 4512.02; Alameda County; California,"45,820,506",0,17.691,0,37.7346905,−121.7690050
Census Tract 4513; Alameda County; California,"11,926,523","744,296",4.605,0.287,37.6930926,−121.8176792
Census Tract 4514.01; Alameda County; California,"4,633,031",0,1.789,0,37.6959835,−121.7629309
Census Tract 4514.03; Alameda County; California,"679,556",0,0.262,0,37.6912321,−121.7842500
Census Tract 4514.04; Alameda County; California,"1,675,247",0,0.647,0,37.6852758,−121.7803514
Census Tract 4515.01; Alameda County; California,"5,051,107",0,1.95,0,37.6733478,−121.7369681
Census Tract 4515.03; Alameda County; California,"2,674,109",0,1.032,0,37.6849518,−121.7489971
Census Tract 4515.04; Alameda County; California,"3,247,420",0,1.254,0,37.6979401,−121.7322366
Census Tract 4515.05; Alameda County; California,"1,373,458",0,0.53,0,37.6894445,−121.7246715
Census Tract 4515.06; Alameda County; California,"851,134",0,0.329,0,37.6833516,−121.7291862
Census Tract 4516.01; Alameda County; California,"3,936,359",0,1.52,0,37.6683795,−121.7607445
Census Tract 4516.02; Alameda County; California,"3,013,437",0,1.163,0,37.6712489,−121.7756214
Census Tract 4517.01; Alameda County; California,"1,222,738",0,0.472,0,37.6721084,−121.7879470
Census Tract 4517.03; Alameda County; California,"1,720,327",0,0.664,0,37.6673232,−121.8010388
Census Tract 4517.04; Alameda County; California,"2,005,363",0,0.774,0,37.6621234,−121.7900629
Census Tract 9819; Alameda County; California,"3,824,795","1,387,910",1.477,0.536,37.7998452,−122.3173831
Census Tract 9820; Alameda County; California,"1,269,350","453,537",0.49,0.175,37.796028,−122.2953295
Census Tract 9821; Alameda County; California,"1,695,361",0,0.655,0,37.8737516,−122.2546176
Census Tract 9832; Alameda County; California,"494,542","154,630",0.191,0.06,37.7959455,−122.2772680
Census Tract 9900; Alameda County; California,0,"137,191,025",0,52.97,37.6836727,−122.2287162
Census Tract 100; Alpine County; California,"1,912,292,607","12,557,304",738.34,4.848,38.6217831,−119.7983522
Census Tract 1.01; Amador County; California,"63,019,987",0,24.332,0,38.4649426,−120.5707494
Census Tract 1.02; Amador County; California,"456,205,448","7,939,539",176.142,3.065,38.5496993,−120.2509786
Census Tract 2.01; Amador County; California,"184,609,358","158,144",71.278,0.061,38.4408917,−120.7952670
Census Tract 2.02; Amador County; California,"138,568,287",0,53.502,0,38.5112936,−120.7212014
Census Tract 3.01; Amador County; California,"195,548,068","259,011",75.502,0.1,38.4580232,−120.9498580
Census Tract 3.03; Amador County; California,"136,249,074","765,095",52.606,0.295,38.3544256,−120.9292323
Census Tract 3.04; Amador County; California,"141,705,190","15,460,893",54.713,5.969,38.2787591,−120.9241264
Census Tract 4.01; Amador County; California,"42,374,585","19,726",16.361,0.008,38.401482,−120.7460550
Census Tract 4.02; Amador County; California,"73,254,011","27,768",28.284,0.011,38.393171,−120.6610538
Census Tract 5; Amador County; California,"108,433,071","4,806,944",41.866,1.856,38.3175704,−120.7391956
Census Tract 1.02; Butte County; California,"2,603,734",0,1.005,0,39.7579893,−121.8234851
Census Tract 1.03; Butte County; California,"3,107,258",0,1.2,0,39.7681532,−121.8186276
Census Tract 1.04; Butte County; California,"2,545,089",0,0.983,0,39.7670538,−121.8375523
Census Tract 2.01; Butte County; California,"3,422,375",0,1.321,0,39.7754166,−121.8637256
Census Tract 2.02; Butte County; California,"1,698,927",0,0.656,0,39.7639076,−121.8494570
Census Tract 3; Butte County; California,"2,551,507",0,0.985,0,39.7639684,−121.8642239
Census Tract 4.01; Butte County; California,"4,423,763",0,1.708,0,39.7661414,−121.8946005
Census Tract 4.03; Butte County; California,"1,771,438",0,0.684,0,39.7511071,−121.8695135
Census Tract 4.04; Butte County; California,"4,461,849",0,1.723,0,39.7577807,−121.8820026
Census Tract 5.01; Butte County; California,"5,466,435",0,2.111,0,39.7376783,−121.8868313
Census Tract 5.02; Butte County; California,"1,105,182",0,0.427,0,39.7296028,−121.8618097
Census Tract 6.01; Butte County; California,"1,805,745",0,0.697,0,39.7446573,−121.8643054
Census Tract 6.03; Butte County; California,"1,107,953",0,0.428,0,39.7368926,−121.8495873
Census Tract 6.04; Butte County; California,"1,056,612",0,0.408,0,39.7357415,−121.8574038
Census Tract 7; Butte County; California,"3,154,723",0,1.218,0,39.7420768,−121.8389880
Census Tract 8; Butte County; California,"3,969,618",0,1.533,0,39.7503494,−121.8162178
Census Tract 9.01; Butte County; California,"16,428,315","22,091",6.343,0.009,39.7203605,−121.7616429
Census Tract 9.03; Butte County; California,"5,968,047",0,2.304,0,39.7262122,−121.7982634
Census Tract 9.04; Butte County; California,"4,365,225","81,917",1.685,0.032,39.7457399,−121.7955079
Census Tract 10; Butte County; California,"2,471,667",0,0.954,0,39.7293579,−121.8345095
Census Tract 11; Butte County; California,"6,660,390",0,2.572,0,39.7116723,−121.8514745
Census Tract 12; Butte County; California,"8,677,581",0,3.35,0,39.6982267,−121.8142534
Census Tract 13; Butte County; California,"4,000,720","55,056",1.545,0.021,39.719242,−121.8129518
Census Tract 14; Butte County; California,"317,340,650","7,383,332",122.526,2.851,39.7859933,−121.9334056
Census Tract 15; Butte County; California,"350,550,619","3,546,626",135.348,1.369,39.5937898,−121.8461303
Census Tract 16.01; Butte County; California,"263,207,966","49,091",101.625,0.019,39.9159943,−121.6670307
Census Tract 16.02; Butte County; California,"295,305,609","135,907",114.018,0.052,39.8138901,−121.7790346
Census Tract 17.02; Butte County; California,"34,452,118","1,508",13.302,0.001,39.8276931,−121.6190201
Census Tract 17.03; Butte County; California,"3,818,069","1,351",1.474,0.001,39.8262662,−121.6019972
Census Tract 17.04; Butte County; California,"325,475,031","3,681,110",125.667,1.421,39.960108,−121.5013525
Census Tract 18; Butte County; California,"12,111,219",0,4.676,0,39.7820115,−121.6117463
Census Tract 19; Butte County; California,"8,762,620","3,065",3.383,0.001,39.7842336,−121.5757487
Census Tract 20; Butte County; California,"7,168,115","2,216",2.768,0.001,39.7589033,−121.5862872
Census Tract 21; Butte County; California,"9,227,933","9,678",3.563,0.004,39.7551658,−121.6380310
Census Tract 22; Butte County; California,"136,834,444","32,728",52.832,0.013,39.6742656,−121.6828433
Census Tract 23; Butte County; California,"75,576,503","2,019,287",29.18,0.78,39.6722796,−121.5902502
Census Tract 24.01; Butte County; California,"507,745,337","24,314,366",196.042,9.388,39.7589882,−121.4356398
Census Tract 24.02; Butte County; California,"598,850,140","20,901,656",231.217,8.07,39.5954699,−121.2958394
Census Tract 25; Butte County; California,"129,336,257","13,061,002",49.937,5.043,39.5832346,−121.5365873
Census Tract 26.01; Butte County; California,"20,121,275",0,7.769,0,39.4900371,−121.4581066
Census Tract 26.02; Butte County; California,"18,244,927","7,521,121",7.044,2.904,39.5272273,−121.4667585
Census Tract 27; Butte County; California,"13,018,991","369,583",5.027,0.143,39.5228736,−121.5269312
Census Tract 28; Butte County; California,"4,245,051","28,959",1.639,0.011,39.5071861,−121.5606959
Census Tract 29; Butte County; California,"6,413,660","1,135,694",2.476,0.438,39.5203089,−121.6052187
Census Tract 30.01; Butte County; California,"2,307,906",0,0.891,0,39.4956403,−121.5403556
Census Tract 30.02; Butte County; California,"16,689,815","294,756",6.444,0.114,39.477057,−121.5600999
Census Tract 31; Butte County; California,"12,324,360",0,4.758,0,39.4895646,−121.5090620
Census Tract 32; Butte County; California,"39,355,730","37,114",15.195,0.014,39.429744,−121.5309393
Census Tract 33; Butte County; California,"308,506,826","1,516,872",119.115,0.586,39.3923244,−121.5065211
Census Tract 34; Butte County; California,"39,257,140","497,865",15.157,0.192,39.3453317,−121.6578142
Census Tract 35.01; Butte County; California,"29,794,855",0,11.504,0,39.3792515,−121.7370257
Census Tract 35.02; Butte County; California,"122,146,259","170,793",47.161,0.066,39.3257871,−121.7897864
Census Tract 36; Butte County; California,"330,797,947","875,414",127.722,0.338,39.4540994,−121.7723641
Census Tract 37; Butte County; California,"106,677,134","17,510,390",41.188,6.761,39.516237,−121.6436615
Census Tract 1.21; Calaveras County; California,"154,813,638","1,808,085",59.774,0.698,38.0706597,−120.5609618
Census Tract 1.22; Calaveras County; California,"162,268,282","129,382",62.652,0.05,38.1252821,−120.4766935
Census Tract 1.23; Calaveras County; California,"25,570,988","1,673,321",9.873,0.646,37.909175,−120.6163033
Census Tract 1.24; Calaveras County; California,"404,991,898","7,788,448",156.368,3.007,37.9730607,−120.6793935
Census Tract 2.20; Calaveras County; California,"256,952,451","8,489,041",99.21,3.278,38.1036271,−120.7696216
Census Tract 2.21; Calaveras County; California,"149,196,160","19,994,317",57.605,7.72,38.2171046,−120.8447019
Census Tract 2.22; Calaveras County; California,"95,848,704","498,132",37.007,0.192,38.1437173,−120.9074214
Census Tract 3.01; Calaveras County; California,"192,171,587","145,550",74.198,0.056,38.2583498,−120.6778965
Census Tract 3.02; Calaveras County; California,"264,979,328","282,413",102.309,0.109,38.2212559,−120.5273359
Census Tract 4; Calaveras County; California,"463,880,707","840,311",179.105,0.324,38.3647246,−120.4490000
Census Tract 5.01; Calaveras County; California,"63,826,302","72,710",24.643,0.028,38.1924399,−120.3934798
Census Tract 5.04; Calaveras County; California,"360,652,740","1,950,398",139.249,0.753,38.4051305,−120.2111512
Census Tract 5.05; Calaveras County; California,"8,177,795",0,3.157,0,38.238606,−120.3528535
Census Tract 5.06; Calaveras County; California,"38,499,047","125,117",14.865,0.048,38.2442483,−120.3179569
Census Tract 1; Colusa County; California,"565,819,929","1,560,788",218.464,0.603,39.0025535,−122.0165750
Census Tract 2; Colusa County; California,"216,001,760","879,693",83.399,0.34,39.1863781,−122.0258178
